item_code,brand_x,Master Catalogue name,medicine_type_x,exp_sku_brand,mod_brand,count_cap,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,id,brand_y,category_c1,sku_brand,new_brand,medicine_type_y,new_brand2,cosine,max_cosine,quantity_x,quantity_y,quantity_flag,salt_flag,mod_brand2,uom_flag,uom_x,uom_y,strength_flag,strength_x,strength_y,pack,manufacturer,catg,subcatg,mrp,count,mod_cosine
QNR0001,q nrg cap 10's,,capsule,q nrg,q nrg 10s,1.0,q,q,q,609142.0,q-tin capsule 10s,Allopathy_RX_A,q,q tin 10s,capsule,q tin capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,q nrg capsule 10s,2.0,,,2.0,,,10,PHA-PHARMACON GIGNOS,,,35.6,27,0.6666666666666667
QNR0001,q nrg cap 10's,,capsule,q nrg,q nrg 10s,1.0,q,q,q,623400.0,q-top capsule 10s,Allopathy_RX_A,q,q top 10s,capsule,q top capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,q nrg capsule 10s,2.0,,,2.0,,,10,PHA-PHARMACON GIGNOS,,,35.6,27,0.6666666666666667
QNR0001,q nrg cap 10's,,capsule,q nrg,q nrg 10s,1.0,q,q,q,624411.0,q-help capsule 10s,Allopathy_RX_A,q,q help 10s,capsule,q help capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,q nrg capsule 10s,2.0,,,2.0,,,10,PHA-PHARMACON GIGNOS,,,35.6,27,0.6666666666666667
QNR0001,q nrg cap 10's,,capsule,q nrg,q nrg 10s,1.0,q,q,q,648332.0,q-zest capsule 10s,Allopathy_RX_A,q,q zest 10s,capsule,q zest capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,q nrg capsule 10s,2.0,,,2.0,,,10,PHA-PHARMACON GIGNOS,,,35.6,27,0.6666666666666667
QNR0001,q nrg cap 10's,,capsule,q nrg,q nrg 10s,1.0,q,q,q,655758.0,q-blastd3 capsule 10s,Allopathy_RX_A,q,q blastd3 10s,capsule,q blastd3 capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,q nrg capsule 10s,2.0,,,2.0,,,10,PHA-PHARMACON GIGNOS,,,35.6,27,0.6666666666666667
QNR0001,q nrg cap 10's,,capsule,q nrg,q nrg 10s,1.0,q,q,q,655781.0,q-galaxy capsule 10s,Allopathy_RX_A,q,q galaxy 10s,capsule,q galaxy capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,q nrg capsule 10s,2.0,,,2.0,,,10,PHA-PHARMACON GIGNOS,,,35.6,27,0.6666666666666667
RAB0464,rablet z cap 10's ***,,capsule,rablet z,rablet z 10s,1.0,rablet,rablet,rablet,285463.0,rablet d capsule sr 10s,RX,rablet,rablet d 10s,capsule,rablet d capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,1.0,rablet z capsule 10s,2.0,,,2.0,,,10,LUPIN LABORATORIES LTD,,,9.96,3,0.6666666666666667
RAB0464,rablet z cap 10's ***,,capsule,rablet z,rablet z 10s,1.0,rablet,rablet,rablet,285464.0,rablet it capsule sr 10s,RX,rablet,rablet it 10s,capsule,rablet it capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,1.0,rablet z capsule 10s,2.0,,,2.0,,,10,LUPIN LABORATORIES LTD,,,9.96,3,0.6666666666666667
RAB0464,rablet z cap 10's ***,,capsule,rablet z,rablet z 10s,1.0,rablet,rablet,rablet,285467.0,rablet l capsule pr 10s,RX,rablet,rablet l 10s,capsule,rablet l capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,1.0,rablet z capsule 10s,2.0,,,2.0,,,10,LUPIN LABORATORIES LTD,,,9.96,3,0.6666666666666667
RAB0940,rabgit plus cap 10's,,capsule,rabgit plus,rabgit plus 10s,1.0,rabgit,rabgit,rabgit,379274.0,rabgit dsr capsule 10s,,rabgit,rabgit dsr 10s,capsule,rabgit dsr capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,1.0,rabgit plus capsule 10s,2.0,,,2.0,,,10,STANLEY HEALTHCARE PVT LTD,,,16.9,2,0.6666666666666667
RAB0940,rabgit plus cap 10's,,capsule,rabgit plus,rabgit plus 10s,1.0,rabgit,rabgit,rabgit,433262.0,rabgit-ace capsule 10s,Allopathy_RX_A,rabgit,rabgit ace 10s,capsule,rabgit ace capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,1.0,rabgit plus capsule 10s,2.0,,,2.0,,,10,STANLEY HEALTHCARE PVT LTD,,,16.9,2,0.6666666666666667
RAB1208,rabicer lsr cap 10's,,capsule,rabicer lsr,rabicer lsr 10s,1.0,rabicer,rabicer,rabicer,285072.0,rabicer dsr 10 mg/20 mg capsule 10s,RX,rabicer,rabicer dsr 10/20 10s,capsule,rabicer dsr 10mg/20mg capsule 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,0.0,rabicer lsr capsule 10s,2.0,,mg,2.0,,10,10,BIOCHEM PHARMACEUTICAL INDUSTRIES LTD,,,19.8,2,0.5163977794943222
RAB1208,rabicer lsr cap 10's,,capsule,rabicer lsr,rabicer lsr 10s,1.0,rabicer,rabicer,rabicer,381807.0,rabicer dsr 20mg/30mg capsule 10s,,rabicer,rabicer dsr 20/30 10s,capsule,rabicer dsr 20mg/30mg capsule 10s,0.5163977794943222,0.5163977794943222,10,10,0.0,0.0,rabicer lsr capsule 10s,2.0,,mg,2.0,,20,10,BIOCHEM PHARMACEUTICAL INDUSTRIES LTD,,,19.8,2,0.5163977794943222
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,284396.0,r dom capsule 10s,RX,r,r dom 10s,capsule,r dom capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,284405.0,r dsr capsule 10s,RX,r,r dsr 10s,capsule,r dsr capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,284460.0,r site capsule 10s,ALLOPATHY NON-MEDICINE,r,r site 10s,capsule,r site capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,284470.0,r vit capsule 10s,AYURVEDIC,r,r vit 10s,capsule,r vit capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,286871.0,r apd sr capsule 10s,RX,r,r apd 10s,capsule,r apd capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,287449.0,r cin capsule 10s,RX,r,r cin 10s,capsule,r cin capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,287454.0,r cinex capsule 10s,RX,r,r cinex 10s,capsule,r cinex capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,287494.0,r db capsule sr 10s,RX,r,r db 10s,capsule,r db capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,290819.0,r gin capsule 10s,NON-MEDICINE,r,r gin 10s,capsule,r gin capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,294571.0,r pd capsule 10s,RX,r,r pd 10s,capsule,r pd capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,385415.0,r cid capsule 10s,,r,r cid 10s,capsule,r cid capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,451340.0,r-dox capsule 10s,Allopathy_RX_A,r,r dox 10s,capsule,r dox capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,548693.0,r-day capsule 10s,Allopathy_RX_A,r,r day 10s,capsule,r day capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,548798.0,r-wink capsule 10s,Allopathy_RX_A,r,r wink 10s,capsule,r wink capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,612667.0,r-bact capsule 10s,Allopathy_RX_A,r,r bact 10s,capsule,r bact capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RBU0001,r burn cap 10's,,capsule,r burn,r burn 10s,1.0,r,r,r,676836.0,r-rd capsule 10s,Allopathy_RX_A,r,r rd 10s,capsule,r rd capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r burn capsule 10s,2.0,,,2.0,,,10,SKYLANE PHARMACEUTICALS LTD,,,7.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,284396.0,r dom capsule 10s,RX,r,r dom 10s,capsule,r dom capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,284405.0,r dsr capsule 10s,RX,r,r dsr 10s,capsule,r dsr capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,284460.0,r site capsule 10s,ALLOPATHY NON-MEDICINE,r,r site 10s,capsule,r site capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,284470.0,r vit capsule 10s,AYURVEDIC,r,r vit 10s,capsule,r vit capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,286871.0,r apd sr capsule 10s,RX,r,r apd 10s,capsule,r apd capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,287449.0,r cin capsule 10s,RX,r,r cin 10s,capsule,r cin capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,287454.0,r cinex capsule 10s,RX,r,r cinex 10s,capsule,r cinex capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,287494.0,r db capsule sr 10s,RX,r,r db 10s,capsule,r db capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,290819.0,r gin capsule 10s,NON-MEDICINE,r,r gin 10s,capsule,r gin capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,294571.0,r pd capsule 10s,RX,r,r pd 10s,capsule,r pd capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,385415.0,r cid capsule 10s,,r,r cid 10s,capsule,r cid capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,451340.0,r-dox capsule 10s,Allopathy_RX_A,r,r dox 10s,capsule,r dox capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,548693.0,r-day capsule 10s,Allopathy_RX_A,r,r day 10s,capsule,r day capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,548798.0,r-wink capsule 10s,Allopathy_RX_A,r,r wink 10s,capsule,r wink capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,612667.0,r-bact capsule 10s,Allopathy_RX_A,r,r bact 10s,capsule,r bact capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
RFA0001,r fam cap 10's,,capsule,r fam,r fam 10s,1.0,r,r,r,676836.0,r-rd capsule 10s,Allopathy_RX_A,r,r rd 10s,capsule,r rd capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,r fam capsule 10s,2.0,,,2.0,,,10,RONSON PHARMACEUTICALS,,,8.5,16,0.6666666666666667
ROO0047,roop mantra cap,,capsule,roop mantra,roop mantra capsule,1.0,roop,roop,roop,292911.0,roop mantra ayurvedic capsule 30s,AYURVEDIC,roop,roop mantra ayurvedic 30s,capsule,roop mantra ayurvedic capsule 30s,0.5773502691896258,0.5773502691896258,cap,30,1.0,0.0,roop mantra capsule,2.0,,,2.0,,,10,DIVISA HERBAL CARE,,,5.9,2,0.5773502691896258
ROO0047,roop mantra cap,,capsule,roop mantra,roop mantra capsule,1.0,roop,roop,roop,292912.0,roop mantra ayurvedic capsule 60s,AYURVEDIC,roop,roop mantra ayurvedic 60s,capsule,roop mantra ayurvedic capsule 60s,0.5773502691896258,0.5773502691896258,cap,60,1.0,0.0,roop mantra capsule,2.0,,,2.0,,,10,DIVISA HERBAL CARE,,,5.9,2,0.5773502691896258
ROS0523,rosutor gold 20/150mg cap 10's,,capsule,rosutor gold,rosutor gold 20/150 10s,1.0,rosutor,rosutor,rosutor,293702.0,rosutor gold 20/75 capsule 10s,RX,rosutor,rosutor gold 20/75 10s,capsule,rosutor gold 20/75 capsule 10s,0.7999999999999998,0.7999999999999998,10,10,0.0,0.0,rosutor gold 20/150mg capsule 10s,2.0,mg,,2.0,20/150,,10,AJANTA PHARMA LTD,,,25.9,2,0.7999999999999998
ROS0523,rosutor gold 20/150mg cap 10's,,capsule,rosutor gold,rosutor gold 20/150 10s,1.0,rosutor,rosutor,rosutor,374219.0,rosutor gold 20/150 capsule 15s,,rosutor,rosutor gold 20/150 15s,capsule,rosutor gold 20/150 capsule 15s,0.7999999999999998,0.7999999999999998,10,15,1.0,0.0,rosutor gold 20/150mg capsule 10s,2.0,mg,,2.0,20/150,,10,AJANTA PHARMA LTD,,,25.9,2,0.7999999999999998
ROS0870,rosufit cv 5mg cap 15's,,capsule,rosufit cv,rosufit cv 5 15s,1.0,rosufit,rosufit,rosufit,293478.0,rosufit cv 5 capsule 10s,RX,rosufit,rosufit cv 5 10s,capsule,rosufit cv 5 capsule 10s,0.75,0.75,15,10,1.0,0.0,rosufit cv 5mg capsule 15s,2.0,mg,,2.0,5,,15,AJANTA PHARMA LTD,,,16.66,3,0.75
ROS0870,rosufit cv 5mg cap 15's,,capsule,rosufit cv,rosufit cv 5 15s,1.0,rosufit,rosufit,rosufit,374193.0,rosufit cv 10 capsule 15s,,rosufit,rosufit cv 10 15s,capsule,rosufit cv 10 capsule 15s,0.75,0.75,15,15,0.0,0.0,rosufit cv 5mg capsule 15s,2.0,mg,,2.0,5,,15,AJANTA PHARMA LTD,,,16.66,3,0.75
ROS0870,rosufit cv 5mg cap 15's,,capsule,rosufit cv,rosufit cv 5 15s,1.0,rosufit,rosufit,rosufit,374194.0,rosufit cv 20 capsule 15s,,rosufit,rosufit cv 20 15s,capsule,rosufit cv 20 capsule 15s,0.75,0.75,15,15,0.0,0.0,rosufit cv 5mg capsule 15s,2.0,mg,,2.0,5,,15,AJANTA PHARMA LTD,,,16.66,3,0.75
ROS1087,rosloy gold 20 cap 15`s,,capsule,rosloy gold,rosloy gold 20 15s,1.0,rosloy,rosloy,rosloy,405938.0,rosloy-asp 20/150mg capsule 15s,Allopathy_RX_A,rosloy,rosloy asp 20/150 15s,capsule,rosloy asp 20/150mg capsule 15s,0.6708203932499369,0.6708203932499369,15,15,0.0,0.0,rosloy gold 20 capsule 15s,2.0,,mg,2.0,,20/150,15,LLOYD HEALTHCARE PVT LTD,,,24.07,2,0.6708203932499369
ROS1087,rosloy gold 20 cap 15`s,,capsule,rosloy gold,rosloy gold 20 15s,1.0,rosloy,rosloy,rosloy,406831.0,rosloy-asp 20/75mg capsule 15s,Allopathy_RX_A,rosloy,rosloy asp 20/75 15s,capsule,rosloy asp 20/75mg capsule 15s,0.6708203932499369,0.6708203932499369,15,15,0.0,0.0,rosloy gold 20 capsule 15s,2.0,,mg,2.0,,20/75,15,LLOYD HEALTHCARE PVT LTD,,,24.07,2,0.6708203932499369
ROS1141,rosloy asp 10/150mg cap 15's,,capsule,rosloy asp,rosloy asp 10/150 15s,1.0,rosloy,rosloy,rosloy,293263.0,rosloy asp 10mg/150mg capsule 10s,RX,rosloy,rosloy asp 10/150 10s,capsule,rosloy asp 10mg/150mg capsule 10s,0.7999999999999998,0.7999999999999998,15,10,1.0,0.0,rosloy asp 10/150mg capsule 15s,0.0,mg,mg,1.0,10/150,10,15,LLOYD HEALTHCARE PVT LTD,,,8.63,2,0.7999999999999998
ROS1141,rosloy asp 10/150mg cap 15's,,capsule,rosloy asp,rosloy asp 10/150 15s,1.0,rosloy,rosloy,rosloy,405938.0,rosloy-asp 20/150mg capsule 15s,Allopathy_RX_A,rosloy,rosloy asp 20/150 15s,capsule,rosloy asp 20/150mg capsule 15s,0.7999999999999998,0.7999999999999998,15,15,0.0,0.0,rosloy asp 10/150mg capsule 15s,0.0,mg,mg,1.0,10/150,20/150,15,LLOYD HEALTHCARE PVT LTD,,,8.63,2,0.7999999999999998
ROS1151,rosloy cv 20/75mg cap 15's,,capsule,rosloy cv,rosloy cv 20/75 15s,1.0,rosloy,rosloy,rosloy,384534.0,rosloy cv 20mg/75mg capsule 10s,,rosloy,rosloy cv 20/75 10s,capsule,rosloy cv 20mg/75mg capsule 10s,0.7999999999999998,0.7999999999999998,15,10,1.0,0.0,rosloy cv 20/75mg capsule 15s,0.0,mg,mg,1.0,20/75,20,15,LLOYD HEALTHCARE PVT LTD,,,23.93,2,0.7999999999999998
ROS1151,rosloy cv 20/75mg cap 15's,,capsule,rosloy cv,rosloy cv 20/75 15s,1.0,rosloy,rosloy,rosloy,406831.0,rosloy-asp 20/75mg capsule 15s,Allopathy_RX_A,rosloy,rosloy asp 20/75 15s,capsule,rosloy asp 20/75mg capsule 15s,0.7999999999999998,0.7999999999999998,15,15,0.0,1.0,rosloy cv 20/75mg capsule 15s,0.0,mg,mg,0.0,20/75,20/75,15,LLOYD HEALTHCARE PVT LTD,,,23.93,2,0.7999999999999998
ROY0013,royal gold cap,,capsule,royal gold,royal gold capsule,1.0,royal,royal,royal,518708.0,royal q10 capsule 10s,FMCG,royal,royal q10 10s,capsule,royal q10 capsule 10s,0.33333333333333337,0.33333333333333337,cap,10,1.0,0.0,royal gold capsule,2.0,,,2.0,,,1,ABHI NATURAL PRODUCTS PVT LTD,,,18.1,3,0.33333333333333337
ROY0013,royal gold cap,,capsule,royal gold,royal gold capsule,1.0,royal,royal,royal,550680.0,royal-ls capsule 10s,Allopathy_RX_A,royal,royal ls 10s,capsule,royal ls capsule 10s,0.33333333333333337,0.33333333333333337,cap,10,1.0,0.0,royal gold capsule,2.0,,,2.0,,,1,ABHI NATURAL PRODUCTS PVT LTD,,,18.1,3,0.33333333333333337
ROY0013,royal gold cap,,capsule,royal gold,royal gold capsule,1.0,royal,royal,royal,669381.0,royal-dsr capsule 10s,Allopathy_RX_A,royal,royal dsr 10s,capsule,royal dsr capsule 10s,0.33333333333333337,0.33333333333333337,cap,10,1.0,0.0,royal gold capsule,2.0,,,2.0,,,1,ABHI NATURAL PRODUCTS PVT LTD,,,18.1,3,0.33333333333333337
ROY0056,royal nights cap 2's (royal),,capsule,royal nights,royal nights 2s,1.0,royal,royal,royal,518708.0,royal q10 capsule 10s,FMCG,royal,royal q10 10s,capsule,royal q10 capsule 10s,0.33333333333333337,0.33333333333333337,2,10,1.0,0.0,royal nights capsule 2s royal,2.0,,,2.0,,,1,ROYAL LIFE SCIENCES PVT LTD,,,250.0,3,0.33333333333333337
ROY0056,royal nights cap 2's (royal),,capsule,royal nights,royal nights 2s,1.0,royal,royal,royal,550680.0,royal-ls capsule 10s,Allopathy_RX_A,royal,royal ls 10s,capsule,royal ls capsule 10s,0.33333333333333337,0.33333333333333337,2,10,1.0,0.0,royal nights capsule 2s royal,2.0,,,2.0,,,1,ROYAL LIFE SCIENCES PVT LTD,,,250.0,3,0.33333333333333337
ROY0056,royal nights cap 2's (royal),,capsule,royal nights,royal nights 2s,1.0,royal,royal,royal,669381.0,royal-dsr capsule 10s,Allopathy_RX_A,royal,royal dsr 10s,capsule,royal dsr capsule 10s,0.33333333333333337,0.33333333333333337,2,10,1.0,0.0,royal nights capsule 2s royal,2.0,,,2.0,,,1,ROYAL LIFE SCIENCES PVT LTD,,,250.0,3,0.33333333333333337
SCO0040,s cold sr cap 10's,,capsule,s cold,s cold 10s,1.0,s,s,s,295258.0,s bristina capsule 10s,NON-MEDICINE,s,s bristina 10s,capsule,s bristina capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,s cold capsule 10s,2.0,,,2.0,,,10,SEEKO BIOTICS,,,3.0,9,0.6666666666666667
SCO0040,s cold sr cap 10's,,capsule,s cold,s cold 10s,1.0,s,s,s,295287.0,s fex xt capsule 10s,NON-MEDICINE,s,s fex 10s,capsule,s fex capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,s cold capsule 10s,2.0,,,2.0,,,10,SEEKO BIOTICS,,,3.0,9,0.6666666666666667
SCO0040,s cold sr cap 10's,,capsule,s cold,s cold 10s,1.0,s,s,s,295307.0,s nil capsule 10s,AYURVEDIC,s,s nil 10s,capsule,s nil capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,s cold capsule 10s,2.0,,,2.0,,,10,SEEKO BIOTICS,,,3.0,9,0.6666666666666667
SCO0040,s cold sr cap 10's,,capsule,s cold,s cold 10s,1.0,s,s,s,316304.0,s rd capsule sr 10s,RX,s,s rd 10s,capsule,s rd capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,s cold capsule 10s,2.0,,,2.0,,,10,SEEKO BIOTICS,,,3.0,9,0.6666666666666667
SCO0040,s cold sr cap 10's,,capsule,s cold,s cold 10s,1.0,s,s,s,520803.0,s-8mg capsule 10s,Allopathy_RX_A,s,s 8 10s,capsule,s 8mg capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,s cold capsule 10s,2.0,,mg,2.0,,8,10,SEEKO BIOTICS,,,3.0,9,0.6666666666666667
SCO0040,s cold sr cap 10's,,capsule,s cold,s cold 10s,1.0,s,s,s,521686.0,s-enom capsule 10s,Allopathy_RX_A,s,s enom 10s,capsule,s enom capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,s cold capsule 10s,2.0,,,2.0,,,10,SEEKO BIOTICS,,,3.0,9,0.6666666666666667
SCO0040,s cold sr cap 10's,,capsule,s cold,s cold 10s,1.0,s,s,s,567285.0,s-ron capsule 10s,Allopathy_RX_A,s,s ron 10s,capsule,s ron capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,s cold capsule 10s,2.0,,,2.0,,,10,SEEKO BIOTICS,,,3.0,9,0.6666666666666667
SCO0040,s cold sr cap 10's,,capsule,s cold,s cold 10s,1.0,s,s,s,567392.0,s-strength capsule 10s,Allopathy_RX_A,s,s strength 10s,capsule,s strength capsule 10s,0.6666666666666667,0.6666666666666667,10,10,0.0,0.0,s cold capsule 10s,2.0,,,2.0,,,10,SEEKO BIOTICS,,,3.0,9,0.6666666666666667
